NYSE,COP,ConocoPhillips Common Stock
NYSE,CORR,CorEnergy Infrastructure Trust Inc. Common Stock
NYSE,CORR^A,CorEnergy Infrastructure Trust Inc. Depositary Shares each representing a 1/100th fractional interest of a share of 7.375% Series A Cumulative Redeemable Preferred Stock
NYSE,CORS,Corsair Partnering Corporation Class A Ordinary Shares
NYSE,COTY,Coty Inc. Class A Common Stock
NYSE,COUR,Coursera Inc. Common Stock
NYSE,CP,Canadian Pacific Railway Limited Common Stock
NYSE,CPA,Copa Holdings S.A. Copa Holdings S.A. Class A Common Stock
NYSE,CPAC,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares)
NYSE,CPB,Campbell Soup Company Common Stock
NYSE,CPE,Callon Petroleum Company Common Stock
NYSE,CPF,Central Pacific Financial Corp New
NYSE,CPG,Crescent Point Energy Corporation Ordinary Shares (Canada)
NYSE,CPK,Chesapeake Utilities Corporation Common Stock
NYSE,CPNG,Coupang Inc. Class A Common Stock
NYSE,CPRI,Capri Holdings Limited Ordinary Shares
NYSE,CPS,Cooper-Standard Holdings Inc. Common Stock
NYSE,CPT,Camden Property Trust Common Stock
NYSE,CPTK,Crown PropTech Acquisitions Class A Ordinary Shares
NYSE,CPUH,Compute Health Acquisition Corp. Class A Common Stock
NYSE,CR,Crane Holdings Co. Common Stock
NYSE,CRC,California Resources Corporation Common Stock
NYSE,CRD/A,Crawford & Company
NYSE,CRD/B,Crawford & Company
NYSE,CRGY,Crescent Energy Company Class A Common Stock
NYSE,CRH,CRH PLC American Depositary Shares
NYSE,CRHC,Cohn Robbins Holdings Corp. Class A Ordinary Shares
NYSE,CRI,Carter's Inc. Common Stock
NYSE,CRK,Comstock Resources Inc. Common Stock
NYSE,CRL,Charles River Laboratories International Inc. Common Stock
NYSE,CRM,Salesforce Inc. Common Stock
NYSE,CRS,Carpenter Technology Corporation Common Stock
NYSE,CRT,Cross Timbers Royalty Trust Common Stock
NYSE,CRU,Crucible Acquisition Corporation Class A Common Stock
NYSE,CS,Credit Suisse Group American Depositary Shares
NYSE,CSAN,Cosan S.A. ADS
NYSE,CSL,Carlisle Companies Incorporated Common Stock
NYSE,CSR,D/B/A Centerspace Common Stock
NYSE,CSR^C,D/B/A Centerspace 6.625% Series C
NYSE,CSTA,Constellation Acquisition Corp I Class A Ordinary Shares
NYSE,CSTM,Constellium SE Ordinary Shares (France)
NYSE,CSV,Carriage Services Inc. Common Stock
NYSE,CTA^A,E.I. du Pont de Nemours and Company Preferred Stock
NYSE,CTA^B,E.I. du Pont de Nemours and Company Preferred Stock
NYSE,CTBB,Qwest Corporation 6.5% Notes due 2056
NYSE,CTDD,Qwest Corporation 6.75% Notes due 2057
NYSE,CTLT,Catalent Inc. Common Stock
NYSE,CTO,CTO Realty Growth Inc. Common Stock
NYSE,CTO^A,CTO Realty Growth Inc. 6.375% Series A Cumulative Redeemable Preferred Stock
NYSE,CTOS,Custom Truck One Source Inc. Common Stock
NYSE,CTR,ClearBridge MLP and Midstream Total Return Fund Inc. Common Stock
NYSE,CTRA,Coterra Energy Inc. Common Stock
NYSE,CTRE,CareTrust REIT Inc. Common Stock
NYSE,CTS,CTS Corporation Common Stock
NYSE,CTT,CatchMark Timber Trust Inc. Class A Common Stock
NYSE,CTV,Innovid Corp. Common Stock
NYSE,CTVA,Corteva Inc. Common Stock
NYSE,CUBB,Customers Bancorp Inc 5.375% Subordinated Notes Due 2034
NYSE,CUBE,CubeSmart Common Shares
NYSE,CUBI,Customers Bancorp Inc Common Stock
NYSE,CUBI^E,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series E
NYSE,CUBI^F,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F
NYSE,CUK,Carnival Plc ADS ADS
NYSE,CULP,Culp Inc. Common Stock
NYSE,CURO,CURO Group Holdings Corp. Common Stock
NYSE,CURV,Torrid Holdings Inc. Common Stock
NYSE,CUZ,Cousins Properties Incorporated Common Stock
NYSE,CVE,Cenovus Energy Inc Common Stock
NYSE,CVEO,Civeo Corporation (Canada) Common Shares
NYSE,CVI,CVR Energy Inc. Common Stock
NYSE,CVII,Churchill Capital Corp VII Class A Common Stock
NYSE,CVNA,Carvana Co. Class A Common Stock
NYSE,CVS,CVS Health Corporation Common Stock
NYSE,CVX,Chevron Corporation Common Stock
NYSE,CW,Curtiss-Wright Corporation Common Stock
NYSE,CWAN,Clearwater Analytics Holdings Inc. Class A Common Stock
NYSE,CWEN,Clearway Energy Inc. Class C Common Stock
NYSE,CWH,Camping World Holdings Inc. Class A Common Stock
NYSE,CWK,Cushman & Wakefield plc Ordinary Shares
NYSE,CWT,California Water Service Group Common Stock
NYSE,CX,Cemex S.A.B. de C.V. Sponsored ADR
NYSE,CXAC,C5 Acquisition Corporation Class A Common Stock
NYSE,CXE,MFS High Income Municipal Trust Common Stock
NYSE,CXH,MFS Investment Grade Municipal Trust Common Stock
NYSE,CXM,Sprinklr Inc. Class A Common Stock
NYSE,CXW,CoreCivic Inc. Common Stock
NYSE,CYD,China Yuchai International Limited Common Stock
NYSE,CYH,Community Health Systems Inc. Common Stock
NYSE,CZOO,Cazoo Group Ltd Class A Ordinary Shares
NYSE,D,Dominion Energy Inc. Common Stock
NYSE,DAC,Danaos Corporation Common Stock
NYSE,DAL,Delta Air Lines Inc. Common Stock
NYSE,DAN,Dana Incorporated Common Stock
NYSE,DAO,Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share
NYSE,DAR,Darling Ingredients Inc. Common Stock
NYSE,DASH,DoorDash Inc. Class A Common Stock
NYSE,DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share)
NYSE,DB,Deutsche Bank AG Common Stock
NYSE,DBD,Diebold Nixdorf Incorporated Common Stock
NYSE,DBI,Designer Brands Inc. Class A Common Stock
NYSE,DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest
NYSE,DBRG,DigitalBridge Group Inc.
NYSE,DBRG^H,DigitalBridge Group Inc. 7.125% Series H
NYSE,DBRG^I,DigitalBridge Group Inc. 7.15% Series I
NYSE,DBRG^J,DigitalBridge Group Inc. 7.125% Series J
NYSE,DCF,BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc. Common Stock
NYSE,DCI,Donaldson Company Inc. Common Stock
NYSE,DCO,Ducommun Incorporated Common Stock
NYSE,DCP,DCP Midstream  LP Common Units
NYSE,DCP^B,DCP Midstream LP 7.875% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units
NYSE,DCP^C,DCP Midstream LP 7.95% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units
NYSE,DD,DuPont de Nemours Inc. Common Stock
NYSE,DDD,3D Systems Corporation Common Stock
NYSE,DDF,Delaware Investments Dividend & Income Fund Inc. Common Stock
NYSE,DDL,Dingdong (Cayman) Limited American Depositary Shares (each two representing three Ordinary Shares)
NYSE,DDS,Dillard's Inc. Common Stock
NYSE,DDT,Dillard's Capital Trust I
NYSE,DE,Deere & Company Common Stock
NYSE,DEA,Easterly Government Properties Inc. Common Stock
NYSE,DECK,Deckers Outdoor Corporation Common Stock
NYSE,DEI,Douglas Emmett Inc. Common Stock
NYSE,DELL,Dell Technologies Inc. Class C Common Stock
NYSE,DEN,Denbury Inc. Common Stock
NYSE,DEO,Diageo plc Common Stock
NYSE,DESP,Despegar.com Corp. Ordinary Shares
NYSE,DEX,Delaware Enhanced Global Dividend Common Shares of Beneficial Interest
NYSE,DFIN,Donnelley Financial Solutions Inc. Common Stock
NYSE,DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock
NYSE,DFS,Discover Financial Services Common Stock
NYSE,DG,Dollar General Corporation Common Stock
NYSE,DGX,Quest Diagnostics Incorporated Common Stock
NYSE,DHF,BNY Mellon High Yield Strategies Fund Common Stock
NYSE,DHI,D.R. Horton Inc. Common Stock
NYSE,DHR,Danaher Corporation Common Stock
NYSE,DHR^B,Danaher Corporation 5.00% Mandatory Convertible Preferred Stock Series B
NYSE,DHT,DHT Holdings Inc.
NYSE,DHX,DHI Group Inc. Common Stock
NYSE,DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund Common Shares of Beneficial Interest
NYSE,DIN,Dine Brands Global Inc. Common Stock
NYSE,DINO,HF Sinclair Corporation Common Stock
NYSE,DIS,Walt Disney Company (The) Common Stock
NYSE,DK,Delek US Holdings Inc. Common Stock
NYSE,DKL,Delek Logistics Partners L.P. Common Units representing Limited Partner Interests
NYSE,DKS,Dick's Sporting Goods Inc Common Stock
NYSE,DLB,Dolby Laboratories Common Stock
NYSE,DLNG,Dynagas LNG Partners LP Common Units
NYSE,DLNG^A,Dynagas LNG Partners LP 9.00% Series A Cumulative Redeemable Preferred Units
NYSE,DLNG^B,Dynagas LNG Partners LP 8.75% Series B Fixed to Floating Rate Cumulative Redeemable Perpetual Preferred Units liquidation preference $25.00 per Uni
NYSE,DLR,Digital Realty Trust Inc. Common Stock
NYSE,DLR^J,Digital Realty Trust Inc. 5.250% Series J Cumulative Redeemable Preferred Stock
NYSE,DLR^K,Digital Realty Trust Inc. 5.850% Series K Cumulative Redeemable Preferred Stock par value $0.01 per share
NYSE,DLR^L,Digital Realty Trust Inc. 5.200% Series L Cumulative Redeemable Preferred Stock
NYSE,DLX,Deluxe Corporation Common Stock
NYSE,DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest
NYSE,DM,Desktop Metal Inc. Class A Common Stock
NYSE,DMA,Destra Multi-Alternative Fund Common Stock
NYSE,DMB,BNY Mellon Municipal Bond Infrastructure Fund Inc. Common Stock
NYSE,DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock
NYSE,DMS,Digital Media Solutions Inc. Class A Ordinary Shares
NYSE,DMYS,dMY Technology Group Inc. VI Class A Common Stock
NYSE,DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock
NYSE,DNB,Dun & Bradstreet Holdings Inc. Common Stock
NYSE,DNMR,Danimer Scientific Inc. Common Stock
NYSE,DNOW,NOW Inc. Common Stock
NYSE,DNP,DNP Select Income Fund Inc. Common Stock
NYSE,DNZ,D and Z Media Acquisition Corp. Class A Common Stock
NYSE,DO,Diamond Offshore Drilling Inc. Common Stock
NYSE,DOC,Physicians Realty Trust Common Shares of Beneficial Interest
NYSE,DOCN,DigitalOcean Holdings Inc. Common Stock
NYSE,DOCS,Doximity Inc. Class A Common Stock
NYSE,DOLE,Dole plc Ordinary Shares
NYSE,DOMA,Doma Holdings Inc. Common Stock
NYSE,DOOR,Masonite International Corporation Ordinary Shares (Canada)
NYSE,DOUG,Douglas Elliman Inc. Common Stock
NYSE,DOV,Dover Corporation Common Stock
NYSE,DOW,Dow Inc. Common Stock
NYSE,DPG,Duff & Phelps Utility and Infrastructure Fund Inc.
NYSE,DPZ,Domino's Pizza Inc Common Stock
NYSE,DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares
NYSE,DRD,DRDGOLD Limited American Depositary Shares
NYSE,DRE,Duke Realty Corporation Common Stock
NYSE,DRH,Diamondrock Hospitality Company Common Stock
NYSE,DRH^A,Diamondrock Hospitality Company 8.250% Series A Cumulative Redeemable Preferred Stock
NYSE,DRI,Darden Restaurants Inc. Common Stock
NYSE,DRQ,Dril-Quip Inc. Common Stock
NYSE,DS,Drive Shack Inc.
NYSE,DS^B,Drive Shack Inc. Preferred Series B
NYSE,DS^C,Drive Shack Inc. Preferred Series C
NYSE,DS^D,Drive Shack Inc. Pfd Ser D
NYSE,DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests
NYSE,DSM,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock
NYSE,DSU,Blackrock Debt Strategies Fund Inc. Common Stock
NYSE,DSX,Diana Shipping inc. common stock
NYSE,DSX^B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands)
NYSE,DT,Dynatrace Inc. Common Stock
NYSE,DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080
NYSE,DTC,Solo Brands Inc. Class A Common Stock
NYSE,DTE,DTE Energy Company Common Stock
NYSE,DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock
NYSE,DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures
NYSE,DTLA^,Brookfield DTLA Inc. 7.625% Series A Cumulative Redeemable Preferred Stock
NYSE,DTM,DT Midstream Inc. Common Stock
NYSE,DTP,DTE Energy Company 6.25% Corporate Units
NYSE,DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077
NYSE,DUK,Duke Energy Corporation (Holding Company) Common Stock
NYSE,DUK^A,Duke Energy Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock
NYSE,DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078
NYSE,DV,DoubleVerify Holdings Inc. Common Stock
NYSE,DVA,DaVita Inc. Common Stock
NYSE,DVN,Devon Energy Corporation Common Stock
NYSE,DWIN,Delwinds Insurance Acquisition Corp. Class A Common Stock
NYSE,DX,Dynex Capital Inc. Common Stock
NYSE,DX^C,Dynex Capital Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
NYSE,DXC,DXC Technology Company Common Stock
NYSE,DY,Dycom Industries Inc. Common Stock
NYSE,E,ENI S.p.A. Common Stock
NYSE,EAF,GrafTech International Ltd. Common Stock
NYSE,EAI,Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066
NYSE,EARN,Ellington Residential Mortgage REIT Common Shares of Beneficial Interest
NYSE,EAT,Brinker International Inc. Common Stock
NYSE,EB,Eventbrite Inc. Class A Common Stock
NYSE,EBF,Ennis Inc. Common Stock
NYSE,EBR,Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one Common Share)
NYSE,EBS,Emergent Biosolutions Inc. Common Stock
NYSE,EC,Ecopetrol S.A. American Depositary Shares
NYSE,ECAT,BlackRock ESG Capital Allocation Trust Common Shares of Beneficial Interest
NYSE,ECC,Eagle Point Credit Company Inc. Common Stock
NYSE,ECC^D,Eagle Point Credit Company Inc. 6.75% Series D Preferred Stock
NYSE,ECCC,Eagle Point Credit Company Inc. 6.50% Series C Term Preferred Stock due 2031
NYSE,ECCV,Eagle Point Credit Company Inc. 5.375% Notes due 2029
NYSE,ECCW,Eagle Point Credit Company Inc. 6.75% Notes due 2031
NYSE,ECCX,Eagle Point Credit Company Inc. 6.6875% Notes due 2028
NYSE,ECL,Ecolab Inc. Common Stock
NYSE,ECOM,ChannelAdvisor Corporation Common Stock
NYSE,ECVT,Ecovyst Inc. Common Stock
NYSE,ED,Consolidated Edison Inc. Common Stock
NYSE,EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Common Stock
NYSE,EDF,Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest
NYSE,EDI,Virtus Stone Harbor Emerging Markets Total Income Fund Common Shares of Beneficial Interest
NYSE,EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares
NYSE,EDR,Endeavor Group Holdings Inc. Class A Common Stock
NYSE,EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands)
NYSE,EE,Excelerate Energy Inc. Class A Common Stock
NYSE,EEA,The European Equity Fund Inc. Common Stock
NYSE,EEX,Emerald Holding Inc. Common Stock
NYSE,EFC,Ellington Financial Inc. Common Stock
NYSE,EFC^A,Ellington Financial Inc. 6.750% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
NYSE,EFC^B,Ellington Financial Inc. 6.250% Series B Fixed-Rate Reset Cumulative Redeemable Preferred Stock
NYSE,EFL,Eaton Vance Floating-Rate 2022 Target Term Trust Common Shares of Beneficial Interest
NYSE,EFR,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest
NYSE,EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest
NYSE,EFX,Equifax Inc. Common Stock
NYSE,EGF,Blackrock Enhanced Government Fund Inc. Common Stock
NYSE,EGGF,EG Acquisition Corp. Class A Common Stock
NYSE,EGHT,8x8 Inc Common Stock
NYSE,EGO,Eldorado Gold Corporation Ordinary Shares
NYSE,EGP,EastGroup Properties Inc. Common Stock
NYSE,EGY,VAALCO Energy Inc.  Common Stock
NYSE,EHAB,Enhabit Inc. Common Stock
NYSE,EHC,Encompass Health Corporation Common Stock
NYSE,EHI,Western Asset Global High Income Fund Inc Common Stock
NYSE,EIC,Eagle Point Income Company Inc. Common Stock
NYSE,EICA,Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026
NYSE,EIG,Employers Holdings Inc Common Stock
NYSE,EIX,Edison International Common Stock
NYSE,EL,Estee Lauder Companies Inc. (The) Common Stock
NYSE,ELAN,Elanco Animal Health Incorporated Common Stock
NYSE,ELAT,Elanco Animal Health Incorporated 5.00% Tangible Equity Units
NYSE,ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066
NYSE,ELF,e.l.f. Beauty Inc. Common Stock
NYSE,ELP,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing one Unit consisting one Common Share and four non-voting Class B Preferred Shares)
NYSE,ELS,Equity Lifestyle Properties Inc. Common Stock
NYSE,ELV,Elevance Health Inc. Common Stock
NYSE,ELVT,Elevate Credit Inc. Common Stock
NYSE,ELY,Callaway Golf Company Common Stock
NYSE,EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock
NYSE,EME,EMCOR Group Inc. Common Stock
NYSE,EMF,Templeton Emerging Markets Fund Common Stock
NYSE,EMN,Eastman Chemical Company Common Stock
NYSE,EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock
NYSE,EMP,Entergy Mississippi LLC First Mortgage Bonds 4.90% Series Due October 1 2066
NYSE,EMR,Emerson Electric Company Common Stock
NYSE,EMWP,Eros Media World PLC A Ordinary Shares GBP 0.30 par value
NYSE,ENB,Enbridge Inc Common Stock
NYSE,ENBA,Enbridge Inc 6.375% Fixed-to-Floating Rate Subordinated Notes Series 2018-B due 2078
NYSE,ENFN,Enfusion Inc. Class A Common Stock
NYSE,ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock)
NYSE,ENJ,Entergy New Orleans LLC First Mortgage Bonds 5.0% Series due December 1 2052
NYSE,ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests
NYSE,ENO,Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066
NYSE,ENOV,Enovis Corporation Common Stock
NYSE,ENPC,Executive Network Partnering Corporation Class A Common Stock
NYSE,ENR,Energizer Holdings Inc. Common Stock
NYSE,ENS,EnerSys Common Stock
NYSE,ENV,Envestnet Inc Common Stock
NYSE,ENVA,Enova International Inc. Common Stock
NYSE,ENZ,Enzo Biochem Inc. Common Stock ($0.01 Par Value)
NYSE,EOCW,Elliott Opportunity II Corp. Class A Ordinary Shares
NYSE,EOD,Allspring Global Dividend Opportunity Fund Common Shares of Beneficial Interest
NYSE,EOG,EOG Resources Inc. Common Stock
NYSE,EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest
NYSE,EOS,Eaton Vance Enhance Equity Income Fund II Common Stock
NYSE,EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST
NYSE,EP^C,El Paso Corporation Preferred Stock
NYSE,EPAC,Enerpac Tool Group Corp. Common Stock
NYSE,EPAM,EPAM Systems Inc. Common Stock
NYSE,EPC,Edgewell Personal Care Company Common Stock
NYSE,EPD,Enterprise Products Partners L.P. Common Stock
NYSE,EPR,EPR Properties Common Stock
NYSE,EPR^C,EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares
NYSE,EPR^E,EPR Properties Series E Cumulative Conv Pfd Shs Ser E
NYSE,EPR^G,EPR Properties 5.750% Series G Cumulative Redeemable Preferred Shares
NYSE,EPRT,Essential Properties Realty Trust Inc. Common Stock
NYSE,EPWR,Empowerment & Inclusion Capital I Corp. Class A Common Stock
NYSE,EQC,Equity Commonwealth Common Shares of Beneficial Interest
NYSE,EQC^D,Equity Commonwealth 6.50% Pfd Conv Shs Ser D
NYSE,EQD,Equity Distribution Acquisition Corp. Class A Common Stock
NYSE,EQH,Equitable Holdings Inc. Common Stock
NYSE,EQH^A,Equitable Holdings Inc. Depositary Shares
NYSE,EQH^C,Equitable Holdings Inc. Depositary Shares each representing a 1/1000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock Series C
NYSE,EQNR,Equinor ASA
NYSE,EQR,Equity Residential Common Shares of Beneficial Interest
NYSE,EQS,Equus Total Return Inc. Common Stock
NYSE,EQT,EQT Corporation Common Stock
NYSE,ERF,Enerplus Corporation Common Stock
NYSE,ERJ,Embraer S.A. Common Stock
NYSE,ERO,Ero Copper Corp. Common Shares
NYSE,ES,Eversource Energy (D/B/A) Common Stock
NYSE,ESAB,ESAB Corporation Common Stock
NYSE,ESE,ESCO Technologies Inc. Common Stock
NYSE,ESI,Element Solutions Inc. Common Stock
NYSE,ESM,ESM Acquisition Corporation Class A Ordinary Shares
NYSE,ESMT,EngageSmart Inc. Common Stock
NYSE,ESNT,Essent Group Ltd. Common Shares
NYSE,ESRT,Empire State Realty Trust Inc. Class A Common Stock
NYSE,ESS,Essex Property Trust Inc. Common Stock
NYSE,ESTC,Elastic N.V. Ordinary Shares
NYSE,ESTE,Earthstone Energy Inc. Class A Common Stock
NYSE,ET,Energy Transfer LP Common Units
NYSE,ET^C,Energy Transfer L.P. 7.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Unit
NYSE,ET^D,Energy Transfer L.P. 7.625% Series D Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Unit
NYSE,ET^E,Energy Transfer L.P. 7.600% Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Unit
NYSE,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest
NYSE,ETD,Ethan Allen Interiors Inc. Common Stock
NYSE,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest
NYSE,ETI^,Entergy Texas Inc 5.375% Series A Preferred Stock Cumulative No Par Value
NYSE,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest
NYSE,ETN,Eaton Corporation PLC Ordinary Shares
NYSE,ETO,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock
NYSE,ETR,Entergy Corporation Common Stock
NYSE,ETRN,Equitrans Midstream Corporation Common Stock
NYSE,ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest
NYSE,ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest
NYSE,ETWO,E2open Parent Holdings Inc.Class A Common Stock
NYSE,ETX,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest
NYSE,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest
NYSE,EURN,Euronav NV Ordinary Shares
NYSE,EVA,Enviva Inc. Common Stock
NYSE,EVC,Entravision Communications Corporation Common Stock
NYSE,EVE,EVe Mobility Acquisition Corp Class A Ordinary Shares
NYSE,EVEX,Eve Holding Inc. Common Stock
NYSE,EVF,Eaton Vance Senior Income Trust Common Stock
NYSE,EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest
NYSE,EVH,Evolent Health Inc Class A Common Stock
NYSE,EVN,Eaton Vance Municipal Income Trust Common Stock
NYSE,EVR,Evercore Inc. Class A Common Stock
NYSE,EVRG,Evergy Inc. Common Stock
NYSE,EVRI,Everi Holdings Inc. Common Stock
NYSE,EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest
NYSE,EVTC,Evertec Inc. Common Stock
NYSE,EVTL,Vertical Aerospace Ltd. Ordinary Shares
NYSE,EW,Edwards Lifesciences Corporation Common Stock
NYSE,EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund Common Shares of Beneficial Interest
NYSE,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest
NYSE,EXK,Endeavour Silver Corporation Ordinary Shares (Canada)
NYSE,EXP,Eagle Materials Inc Common Stock
NYSE,EXPR,Express Inc. Common Stock
NYSE,EXR,Extra Space Storage Inc Common Stock
NYSE,EXTN,Exterran Corporation Common Stock
NYSE,F,Ford Motor Company Common Stock
NYSE,F^B,Ford Motor Company 6.20% Notes due June 1 2059
NYSE,F^C,Ford Motor Company 6% Notes due December 1 2059
NYSE,FACA,Figure Acquisition Corp. I Class A Common Stock
NYSE,FACT,Freedom Acquisition I Corp. Class A Ordinary Shares
NYSE,FAF,First American Corporation (New) Common Stock
NYSE,FAM,First Trust/abrdn Global Opportunity Income Fund Common Shares of Beneficial Interest
NYSE,FATH,Fathom Digital Manufacturing Corporation Class A Common Stock
NYSE,FBC,Flagstar Bancorp Inc. Common Stock
NYSE,FBHS,Fortune Brands Home & Security Inc. Common Stock
NYSE,FBK,FB Financial Corporation Common Stock
NYSE,FBP,First BanCorp. New Common Stock
NYSE,FBRT,Franklin BSP Realty Trust Inc. Common Stock
NYSE,FBRT^E,Franklin BSP Realty Trust Inc. 7.50% Series E Cumulative Redeemable Preferred Stock
NYSE,FC,Franklin Covey Company Common Stock
NYSE,FCAX,Fortress Capital Acquisition Corp. Class A Ordinary Shares
NYSE,FCF,First Commonwealth Financial Corporation Common Stock
NYSE,FCN,FTI Consulting Inc. Common Stock
NYSE,FCPT,Four Corners Property Trust Inc. Common Stock
NYSE,FCRX,First Eagle Alternative Capital BDC Inc. 5.000% Notes due 2026
NYSE,FCT,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest
NYSE,FCX,Freeport-McMoRan Inc. Common Stock
NYSE,FDEU,First Trust Dynamic Europe Equity Income Fund Common Shares of Beneficial Interest
NYSE,FDP,Fresh Del Monte Produce Inc. Common Stock
NYSE,FDX,FedEx Corporation Common Stock
NYSE,FE,FirstEnergy Corp. Common Stock
NYSE,FEDU,Four Seasons Education (Cayman) Inc. American Depositary Shares each ADS representing 10 ordinary shares
NYSE,FEI,First Trust MLP and Energy Income Fund Common Shares of Beneficial Interest
NYSE,FENG,Phoenix New Media Limited American Depositary Shares each representing 48 Class A ordinary shares.
NYSE,FEO,First Trust/abrdn Emerging Opportunity Fund Common Shares of Beneficial Interest
NYSE,FERG,Ferguson plc Ordinary Shares
NYSE,FET,Forum Energy Technologies Inc. Common Stock
NYSE,FF,FutureFuel Corp.  Common shares
NYSE,FFA,First Trust Enhanced Equity Income Fund
NYSE,FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated
NYSE,FGB,First Trust Specialty Finance and Financial Opportunities Fund
NYSE,FHI,Federated Hermes Inc. Common Stock
NYSE,FHN,First Horizon Corporation Common Stock
NYSE,FHN^B,First Horizon Corporation Depositary Shares each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series B
NYSE,FHN^C,First Horizon Corporation Depositary Shares each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series C
